orig_index,raw_name,disambiguated_entity,disambiguated_entity_id
3513,michael bennet,michael bennet,3955726563
3514,michael bonning,michael bonning,3628712493
3515,michael brady,michael brady,118265560
3516,michael brauer,michael brauer,1437681238
3517,michael brown,michael brown,4249632989
3518,michael buchmeier,michael j buchmeier,1757931088
3519,michael callahan,michael callahan,3862770706
3520,michael carome,michael carome,2892715486
3521,michael cloud,michael cloud,3253384100
3523,michael cucek,michael cucek,177648105
3524,michael d antonio,michael d antonio,696512059
3525,michael donnino,michael donnino,1890331373
3526,michael dowling,michael dowling,2657454917
3527,michael eisner,michael eisner,184015992
3528,michael g schmidt,michael g schmidt,4186392841
3529,michael ganio,michael ganio,1517586655
3530,michael giberson,michael giberson,3438254099
3531,michael green,michael green,1834828700
3532,michael head,michael head,2914867987
3533,michael hilb,michael hilb,2663178589
3534,michael hoelscher,michael hoelscher,250102397
3535,michael holick,michael holick,3280616342
3536,michael ison,michael ison,1769332851
3537,michael j ackerman,michael j ackerman,2531553779
3538,michael j buchmeier,michael j buchmeier,1757931088
3539,michael j graetz,michael j graetz,449668668
3540,michael j ryan,michael j ryan,2129123464
3541,michael j wishnie,michael j wishnie,3454816161
3542,michael jerrett,michael jerrett,1840179667
3543,michael kalafer,michael kalafer,1891492618
3544,michael karcher,michael karcher,3834021260
3545,michael knight,michael knight,804378184
3546,michael l barnett,michael l barnett,104580797
3547,michael lebeau,michael lebeau,2830953908
3548,michael levitt,michael levitt,2910383048
3549,michael marmot,michael marmot,1426503080
3550,michael matthay,michael matthay,4237737702
3551,michael mcbride,michael mcbride,2366846383
3552,michael mclaughlin,michael mclaughlin,4078565822
3553,michael mesisca,michael mesisca,3032645827
3554,michael mina,michael mina,705664802
3555,michael morley,michael morley,2799772506
3556,michael muthukrishna,michael muthukrishna,127027653
3557,michael nacht,michael nacht,2479877153
3558,michael ng,michael ng,3778878845
3559,michael nimaroff,michael nimaroff,1422462763
3560,michael osterholm,michael t osterholm,596722543
3561,michael paarlberg,michael paarlberg,3938452969
3562,michael pettis,michael pettis,1903417982
3563,michael phillips,michael s phillips,1678341727
3564,michael r bloomberg,michael r bloomberg,255860002
3565,michael rich,michael rich,4221641058
3566,michael roth,michael roth,4244075202
3567,michael ryan,michael j ryan,2129123464
3568,michael s phillips,michael s phillips,1678341727
3569,michael salinger,michael salinger,802785384
3570,michael schmidt,michael g schmidt,4186392841
3571,michael siegel,michael siegel,1024309744
3572,michael skinner,michael skinner,3602808180
3573,michael smerconish,michael smerconish,3606508700
3574,michael t osterholm,michael t osterholm,596722543
3575,michael thrusfield,michael thrusfield,77710866
3576,michael waldman,michael waldman,1433782181
3577,michael wasserman,michael wasserman,89556840
3578,michael wilson,michael wilson,3886666929
3579,michael wirth,michael wirth,2066688639
3580,michael z lin,michael z lin,2154774168
3582,michel barnier,michel barnier,2604012974
3583,michel yao,michel yao,305274743
3584,michele b chan,michele b chan,4245732798
3585,michele bonizzi,michele bonizzi,2354694905
3586,michele dauber,michele dauber,409349844
3587,michele sorice,michele sorice,2523536387
3588,michelle a albert,michelle a albert,1303924021
3589,michelle ackerley,michelle ackerley,1719760463
3590,michelle au,michelle au,1965183250
3591,michelle baker,michelle baker,2633798844
3592,michelle castaneda,michelle castaneda,1617265883
3593,michelle dupre,michelle dupre,2552385300
3594,michelle gibbons,michelle gibbons,3301146909
3595,michelle lin,michelle lin,1648167613
3596,michelle mello,michelle mello,1395511596
3597,michelle obama,michelle obama,2726207451
3598,michelle price,michelle price,4183591106
3599,michelle raczynski,michelle raczynski,2734486546
3600,michelle riba,michelle riba,1301885174
3601,michelle snarr,michelle snarr,86684041
3602,michelle steik,michelle steik,863473815
3603,michigan marc lipsitch,marc lipsitch,1727813771
3605,mieke beth thomeer,mieke beth thomeer,678850837
3606,miguel betancourt,miguel betancourt,3898576791
3607,miguel riquelme,miguel riquelme,3800981094
3608,mihran aroian,mihran aroian,3428899533
3609,mikael dolsten,mikael dolsten,1933548686
3610,mike,mike tildesley,4214730372
3611,mike bass,mike bass,1258331458
3612,mike catton,mike catton,3675000547
3613,mike debonis,mike debonis,2928407112
3614,mike dewine,mike dewine,2453038797
3615,mike gough,mike gough,2417020490
3616,mike huckabee,mike huckabee,2386163257
3617,mike kelly,mike kelly,1523406029
3619,mike leavitt,mike leavitt,4097507969
3620,mike lee,mike lee,3368499670
3621,mike linney,mike linney,3080440748
3622,mike matlock,mike matlock,2974626914
3623,mike mccurry,mike mccurry,1108206181
3624,mike pence,mike pence,293923066
3625,mike pompeo,mike pompeo,2078894567
3626,mike rosenberg,mike rosenberg,33221289
3627,mike ryan,mike ryan,432873787
3628,mike tildesley,mike tildesley,4214730372
3629,mike turner,mike turner,4121780498
3630,mike wadman,mike wadman,1110701044
3631,mikebloomberg,michael r bloomberg,255860002
3632,miko enomoto,miko enomoto,1185215519
3635,milton wolf,milton wolf,3857700086
3636,mimi carre,mimi carre,963831476
3637,minakshi bhardwaj,minakshi bhardwaj,752707718
3638,minal dakhave bhosale,minal dakhave bhosale,1065617398
3639,ming lin,ming lin,1859644288
3640,minh cuong duong,minh cuong duong,2756266092
3641,minxin pei,minxin pei,947307370
3642,mircea dinu bordiniuc,mircea dinu bordiniuc,2841422891
3643,mireya rodas,mireya rodas,4127106406
3644,miryam wahrman,miryam wahrman,3269943870
3645,misha friedman,misha friedman,613484503
3646,mitch mcconnell,mitch mcconnell,3798891877
3647,mitchell katz,mitchell katz,3534141040
3648,mitchell moss,mitchell moss,125742665
3649,mitsuo kaku,mitsuo kaku,386118469
3650,mitsutoshi horii,mitsutoshi horii,2720239884
3651,mitt romney,mitt romney,427316134
3652,mnuchin,steven t mnuchin,3183820197
3653,moby rehman,moby rehman,2139677528
3654,modly,modly,2854674165
3655,mohamed ali ibrahim,mohamed ali ibrahim,2452399574
3656,mohammad javad zarif,mohammad javad zarif,1712686819
3657,mohammad madjid,mohammad madjid,1543690940
3658,mollie timmons,mollie timmons,3850861413
3659,molly conger,molly conger,1161076405
3660,mona barzin,mona barzin,1712367989
3661,mona gahunia,mona gahunia,1121678256
3662,monica bharel,monica bharel,3990046942
3663,monica schoch spana,monica schoch spana,1969488116
3664,monika mcdermott,monika mcdermott,3141428906
3667,moon jae in,moon jae in,2565650851
3668,morante,joaquin morante,50578083
3669,mordechai kremnitzer,mordechai kremnitzer,1442663893
3670,morgan harper,morgan harper,1638456852
3671,moriel zelikowsky,moriel zelikowsky,1451027437
3674,morris cohen,morris cohen,563201866
3675,moulton,moulton,3598161009
3680,mrs hopland,jeannie hopland,3124548036
3681,ms ong,ms ong,4161920158
3683,ms sturgeon,nicola sturgeon,3647242800
3684,von der leyen,von der leyen,1478580744
3685,muhammad hamid zaman,muhammad hamid zaman,377482692
3686,muhammad mohsin,muhammad mohsin,2187098791
3687,muhereza mukuzi,muhereza mukuzi,3857081643
3688,muhib shinwari,muhib shinwari,796833947
3689,muhiuddin haider,muhiuddin haider,173942356
3690,mukesh haikerwal,mukesh haikerwal,3245935089
3693,munehiko harada,munehiko harada,4174856602
3694,munnell,munnell,4003886687
3695,munther khalil,munther khalil,1436883542
3696,muntu davis,muntu davis,1414453140
3697,munzer al khalil,munzer al khalil,921619488
3698,muqtedar khan,muqtedar khan,266361301
3699,muriel bowser,muriel bowser,2770490889
3700,muriel medard,muriel medard,2589920740
3702,mustafa barghouti,mustafa barghouti,590433187
3704,myra gutin,myra gutin,3389955087
3705,mysheika roberts,mysheika roberts,2655582569
3706,nabila munawar,nabila munawar,1491244879
3707,nada al mutawa,nada al mutawa,2661074645
3708,nada sanders,nada sanders,1453846228
3710,nadia abuelezam,nadia abuelezam,2112985037
3711,nadia kounang,nadia kounang,2838389368
3712,nadine burke harris,nadine burke harris,1417175102
3713,nadine finigan carr,nadine finigan carr,3022092043
3714,nadine kaslow,nadine kaslow,414031526
3715,nahid bhadelia,nahid bhadelia,1794966589
3716,naji abumrad,naji abumrad,2159114040
3717,najmedin meshkati,najmedin meshkati,3510686667
3718,nam sung wook,nam sung wook,2946247115
3719,nam tran,nam tran,1757209591
3720,nancy,nancy messonnier,85896933
3721,nancy cook,nancy cook,99975697
3722,nancy e wallace,nancy e wallace,536989059
3723,nancy gin,nancy gin,1900896517
3724,nancy kass,nancy kass,1477371865
3725,nancy klimas,nancy klimas,4122722956
3726,nancy knight,nancy knight,2424861304
3727,nancy messionier,nancy messonnier,85896933
3728,nancy messionnier,nancy messonnier,85896933
3729,nancy messonier,nancy messonnier,85896933
3730,nancy messonnier,nancy messonnier,85896933
3731,nancy pelosi,nancy pelosi,4114400468
3732,nancy tomes,nancy tomes,1518257244
3733,nandi siegfried,nandi siegfried,1833979960
3734,naomi oreskes,naomi oreskes,962193121
3735,naomi whitehead ellis ford,naomi whitehead ellis ford,1349880190
3736,narayana kocherlakota,narayana kocherlakota,2101764694
3737,naresh trehan,naresh trehan,2531131069
3738,narjust duma,narjust duma,655998535
3739,naseem salahuddin,naseem salahuddin,3109035315
3740,naser mhawish,naser mhawish,2530568875
3741,nasia safdar,nasia safdar,1260920453
3742,nassim nicholas taleb,nassim nicholas taleb,2974385697
3743,natali aziz,natali aziz,1583861913
3744,natalie dean,natalie dean,4204081912
3745,natalie klein,natalie klein,2903189259
3746,natalie marino,natalie marino,380447143
3747,nate smith,nate smith,2621572662
3748,nathalie macdermott,nathalie macdermott,739101116
3749,nathan grubaugh,nathan grubaugh,763017629
3750,nathan myers,nathan myers,3785598117
3751,nathan novemsky,nathan novemsky,2597952460
3752,nathan sheets,nathan sheets,276158738
3753,nathaniel line,nathaniel line,2047827002
3754,nathaniel smith,nathaniel smith,55926745
3755,natsuko imai,natsuko imai,4063420530
3757,nayan shah,nayan shah,2816652860
3758,neal elattrache,neal elattrache,1552069198
3759,ned benton,ned benton,162885361
3760,ned foley,ned foley,711220655
3761,ned lamont,ned lamont,3261665112
3762,neeltje van doremalen,neeltje van doremalen,3888429906
3764,neha nanda,neha nanda,1964290963
3765,neha vyas,neha vyas,2008385477
3766,neil cavuto,neil cavuto,1289392489
3767,neil de wet,neil de wet,29971359
3768,neil fishman,neil fishman,1488320827
3769,neil kinnock,neil kinnock,2046854270
3770,neil leibowitz,neil leibowitz,654987074
3771,neil m ferguson,neil m ferguson,2940716415
3772,neil schachter,neil schachter,664365665
3773,neil silverman,neil silverman,4003800812
3774,nele brusselaers,nele brusselaers,194778337
3775,nelson l michael,nelson l michael,2967705615
3776,nestor forster,nestor forster,4121978694
3777,nevan krogan,nevan krogan,3995482803
3779,newsom,gavin newsom,2609827790
3780,newt gingrich,newt gingrich,2629197201
3781,ngozi erondu,ngozi erondu,183956114
3782,ngozi ezike,ngozi ezike,3735475419
3783,nic cheeseman,nic cheeseman,2900857499
3784,nichola roberston,nichola roberston,1672417598
3786,nicholas bloom,nicholas bloom,367099925
3787,nicholas chater,nicholas chater,1909946818
3788,nicholas christakis,nicholas christakis,2304010429
3789,nicholas david thomas,nicholas david thomas,2509599945
3790,nicholas hill,nicholas hill,2574713195
3791,nicholas holmes,nicholas holmes,1404830395
3792,nicholas hoult,nicholas hoult,3250226749
3793,nicholas jewell,nicholas jewell,1770925707
3794,nicholas petruzzi,nicholas petruzzi,917126272
3795,nicholas thomas,nicholas david thomas,2509599945
3797,nichole quick,nichole quick,3654087928
3798,nick,nick coatsworth,847918914
3799,nick chater,nicholas chater,1909946818
3800,nick coatsworth,nick coatsworth,847918914
3801,nick dennison,nick dennison,3269420259
3802,nick desai,nick desai,1688818431
3803,nick haslam,nick haslam,3161426010
3804,nick holmes,nick holmes,1867089850
3805,nick loman,nick loman,4161168970
3806,nick longrich,nick longrich,4015794466
3808,nick mark,nick mark,4131657628
3809,nick oberheiden,nick oberheiden,360834911
3810,nick phin,nick phin,4021677111
3811,nick rakocevic,nick rakocevic,291350669
3812,nick scriven,nick scriven,3619218305
3813,nick spitzer,nick spitzer,2200062731
3814,nick turkal,nick turkal,3350661739
3815,nick vyas,nick vyas,2898266749
3816,nick watanabe,nick watanabe,769946848
3817,nick white,nick white,3530291296
3818,nick wilson,nick wilson,3353037522
3819,nick yablon,nick yablon,1632767627
3820,nick yphantides,nick yphantides,884950583
3821,nicola low,nicola low,799755513
3822,nicola spurrier,nicola spurrier,3262294732
3823,nicola sturgeon,nicola sturgeon,3647242800
3824,nicolas locker,nicolas locker,1020459868
3825,nicolas p terry,nicolas p terry,1891088502
3826,nicolas ziebarth,nicolas ziebarth,1067746796
3827,nicole alexander scott,nicole alexander scott,768141248
3828,nicole bouvier,nicole bouvier,1834379237
3829,nicole errett,nicole errett,1855167227
3830,nicole lamborne,nicole lamborne,161031409
3831,nicole mccullough,nicole mccullough,2041521304
3832,nicole redvers,nicole redvers,3597789830
3833,nicole saphier,nicole saphier,574125579
3834,nicole seminara,nicole seminara,995985575
3835,nicolas maduro,nicolas maduro,1083768580
3836,nigel paneth,nigel paneth,1627483479
3837,nigel stapledon,nigel stapledon,51901157
3838,niki edwards,niki edwards,2836888595
3839,nikita desai,nikita desai,3210394694
3840,nikki kanani,nikki kanani,4066396713
3841,nikole benders hadi,nikole benders hadi,2987161758
3842,nilam vaughan,nilam vaughan,465414434
3843,nina turner,nina turner,3494956834
3844,ninfa mehta,ninfa mehta,3398540827
3845,nipunie rajapakse,nipunie rajapakse,408671991
3846,niran al agba,niran al agba,1128532286
3847,nirav shah,nirav shah,2517492708
3848,nirmal kumar,nirmal kumar,1145845864
3849,nisha basu,nisha basu,438341052
3850,nisha mehta,nisha mehta,2454082707
3851,nishant rao,nishant rao,67258923
3852,nita bharti,nita bharti,3861025890
3853,nivedita lakhera,nivedita lakhera,118126397
3854,njoki mwarumba,njoki mwarumba,608008785
3855,noah diffenbaugh,noah diffenbaugh,590966321
3856,noel brewer,noel brewer,48965820
3857,noel quinn,noel quinn,3295188183
3858,noor bouzidi,noor bouzidi,3173389070
3859,noor hisham abdullah,noor hisham abdullah,2472941312
3860,nora colburn,nora colburn,3602459843
3861,nora volkow,nora volkow,1427692638
3862,norah o donnell,norah o donnell,1857370772
3863,norio ohmagari,norio ohmagari,432740546
3864,noriyuki kawamura,noriyuki kawamura,3888848571
3865,norman fried,norman fried,2809462855
3866,norman oliver,norman oliver,1093311735
3867,norman swan,norman swan,1225795194
3868,nortley meshe,nortley meshe,4164277726
3869,nova spivack,nova spivack,3119842690
3870,nuala meyer,nuala meyer,2415975338
3871,nusheen ameenuddin,nusheen ameenuddin,2614940066
3872,nydia velazquez,nydia velazquez,1591322808
3873,nydia velazquez velazquez,nydia velazquez,1591322808
3874,nukhet varlik,nukhet varlik,3384678358
3877,o leary,sean o leary,2721468761
3878,oanh nguyen,oanh nguyen,4279009998
3880,ocasio cortez,alexandria ocasio cortez,4165642176
3881,ogan gurel,ogan gurel,230107218
3882,ogbonnaya omenka,ogbonnaya omenka,2889703572
3883,olga matievskaya,olga matievskaya,8065520
3884,olga mediano,olga mediano,1529097696
3885,olga meridiano,olga mediano,1529097696
3886,oliver brecht,oliver brecht,1052430603
3887,oliver morgan,oliver morgan,2174419446
3888,oliver o reilly,oliver o reilly,3573913497
3889,oliver stuenkel,oliver stuenkel,784197238
3890,oluwatoyin m adeyemi,oluwatoyin m adeyemi,10217406
3891,om shrivastav,om shrivastav,2931188104
3892,omai garner,omai garner,3096814860
3893,onkar sahota,onkar sahota,3272329590
3894,ooi eng eong,ooi eng eong,392885865
3895,or vandline,or vandline,487189832
3896,orin kerr,orin kerr,3726089154
3897,osagie ehanire,osagie ehanire,4187409616
3898,oscar chavez,oscar chavez,642701722
3900,osita onugha,osita onugha,3086221289
3901,ottar bjornstad,ottar bjornstad,1981677595
3902,otto yang,otto yang,3493384231
3903,ousmane faye,ousmane faye,3297104704
3904,owen tsang tak yin,owen tsang tak yin,2127157185
3905,owusu ansah,sylvia owusu ansah,1335317748
3906,oxiris barbot,oxiris barbot,1958798455
3907,oyewale odubanjo,oyewale odubanjo,2189116939
3908,oz,mehmet oz,511557501
